compilation error,[CE] cannot find symbol categoryPlot,,CategoryPlot CategoryPlot = this.categoryPlot.getPlot();
compilation error,[CE] cannot find symbol,,CategoryPlot CategoryPlot = getPlot();
increase failing tests, [FE] NullPointerException,,CategoryPlot CategoryPlot = new CategoryPlot();
compilation error,[CE] cannot find symbol Lists,,CategoryPlot CategoryPlot = Lists.newArrayList();
compilation error,[CE] cannot find symbol Maps,,CategoryPlot CategoryPlot = Maps.newHashMap();
compilation error,[CE] cannot find symbol categoryplot,,CategoryPlot CategoryPlot = this.categoryplot.getPlot();
compilation error,[CE] cannot find symbol domainAxisMap,this.datasets = new ObjectList(); ,this.datasets = new ObjectList(this.domainAxisMap);
compilation error,[CE] cannot find symbol domainAxisNames,this.datasets = new ObjectList(); ,this.datasets = new ObjectList(this.domainAxisNames);
compilation error,[CE] cannot find symbol domainAxis,this.datasets = new ObjectList(); ,this.datasets = new ObjectList(this.domainAxis);
compilation error,[CE] cannot find symbol domainAxisRenderer,this.datasets = new ObjectList(); ,this.datasets = new ObjectList(this.domainAxisRenderer);
compilation error,[CE] cannot find symbol domainAxisElement,this.datasets = new ObjectList(); ,this.datasets = new ObjectList(this.domainAxisElement);
compilation error,[CE] cannot find symbol domainAxisGroup,this.datasets = new ObjectList(); ,this.datasets = new ObjectList(this.domainAxisGroup);
compilation error,[CE] cannot find symbol DEFAULT_GRIDLINES,configureRangeAxes(); ,setRangeAxisEquals(DEFAULT_GRIDLINES);
compilation error,[CE] cannot find symbol DEFAULT_GRIDLINE,configureRangeAxes(); ,setRangeAxisEquals(DEFAULT_GRIDLINE);
compilation error,[CE] cannot find symbol,configureRangeAxes(); ,configureRangeAxis();
compilation error,[CE] cannot find symbol,configureRangeAxes(); ,setRangeAxisEquals(rangeAxis);
compilation error,[CE] cannot find symbol,configureRangeAxes(); ,setRangeAxis(new RangeAxis());
compilation error,[CE] cannot find symbol,configureRangeAxes(); ,setRangeAxisEquals(DEFAULT_GRIDLINE_STROKE);
compilation error,[CE] cannot find symbol DEFAULT_GRIDLINE,configureRangeAxes(); ,setRangeAxis(DEFAULT_GRIDLINE);
compilation error,[CE] cannot find symbol DEFAULT_RANGE_ASSIGN,configureRangeAxes(); ,setRangeAxisEquals(DEFAULT_RANGE_ASSIGN);
compilation error,[CE] cannot find symbol DEFAULT_GRIDLINES,configureRangeAxes(); ,setRangeAxis(DEFAULT_GRIDLINES);
compilation error,[CE] cannot find symbol DEFAULT_GRIDLINE,configureRangeAxes(); ,setRangeAxisEdge(DEFAULT_GRIDLINE);
compilation error,[CE] call to this must be first statement in constructor,,super();
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkNotNull(this);
compilation error,[CE] cannot find symbol,,Preconditions.checkNotNull(CategoryPlot());
compilation error,[CE] cannot find symbol START_OBJECT,,Preconditions.checkNotNull(CategoryPlot.START_OBJECT);
compilation error,[CE] cannot find symbol,,Preconditions.checkNotNull(getPlot());
compilation error,[CE] no suitable constructor found for CategoryPlot(<null>,<null>,<null>),,this(null, null, null);
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkNotNull(getPlotType());
compilation error,[CE] cannot find symbol START_ARGUMENT,,Preconditions.checkNotNull(CategoryPlot.START_ARGUMENT);
compilation error,[CE] cannot find symbol,,Preconditions.checkNotNull(defaultPlot());
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkArgument(this.getClass()!= null);
increase failing tests, [FE] NullPointerException,if (rangeAxis != null) { ,if(rangeAxis == null) {
patch is same with buggy,,if (rangeAxis != null) { ,if(rangeAxis!= null) {
increase failing tests, [FE] NullPointerException,if (rangeAxis != null) { ,if(this.rangeAxisLocations!= null) {
increase failing tests, [FE] AssertionFailedError,if (rangeAxis != null) { ,if(this.rangeAxisLocations == null) {
compilation error,[CE] cannot find symbol,if (rangeAxis != null) { ,if(!this.rangeAxisLocations.containsKey(domainAxis)) {
compilation error,[CE] cannot find symbol,if (rangeAxis != null) { ,if(!this.domainAxisLocations.containsKey(domainAxis)) {
compilation error,[CE] cannot find symbol,if (rangeAxis != null) { ,if(!this.rangeAxisLocations.containsKey(domainAxis.getRangeAxis())) {
compilation error,[CE] cannot find symbol,if (rangeAxis != null) { ,if(!this.domainAxisLocations.containsKey(domainAxis.getRangeAxis())) {
compilation error,[CE] cannot find symbol,if (rangeAxis != null) { ,if(!this.domainAxisLocations.containsKey(domainAxis.getXPath())) {
compilation error,[CE] cannot find symbol,if (rangeAxis != null) { ,if(!this.domainAxisLocations.containsKey(domainAxis.getRootAxis())) {
compilation error,[CE] incompatible types,ValueAxis yAxis = getRangeAxis(axisIndex); ,ValueAxis yAxis = getDomainAxis(axisIndex);
compilation error,[CE] cannot find symbol,ValueAxis yAxis = getRangeAxis(axisIndex); ,ValueAxis yAxis = getDoubleAxis(axisIndex);
compilation error,[CE] cannot find symbol axisIndex,ValueAxis yAxis = getRangeAxis(axisIndex); ,ValueAxis yAxis = getRangeAxis(this.axisIndex);
compilation error,[CE] cannot find symbol,ValueAxis yAxis = getRangeAxis(axisIndex); ,ValueAxis yAxis = getPositionAxis(axisIndex);
compilation error,[CE] cannot find symbol,ValueAxis yAxis = getRangeAxis(axisIndex); ,ValueAxis yAxis = getChangeAxis(axisIndex);
compilation error,[CE] cannot find symbol,ValueAxis yAxis = getRangeAxis(axisIndex); ,ValueAxis yAxis = getBetaAxis(axisIndex);
compilation error,[CE] cannot find symbol,ValueAxis yAxis = getRangeAxis(axisIndex); ,ValueAxis yAxis = getOffset(axisIndex);
compilation error,[CE] cannot find symbol,ValueAxis yAxis = getRangeAxis(axisIndex); ,ValueAxis yAxis = getRangeAxis(getStandardTree());
compilation error,[CE] cannot find symbol,ValueAxis yAxis = getRangeAxis(axisIndex); ,ValueAxis yAxis = getRangeAxis(getStandardTicks());
compilation error,[CE] cannot find symbol plot,,PlotOrientation orientation = plot.getOrientation(); this.orientation = PlotOrientation.HORIZONTAL;
compilation error,[CE] call to super must be first statement in constructor,,super(); this.orientation = PlotOrientation.HORIZONTAL;
compilation error,[CE] cannot find symbol dataset,,Preconditions.checkNotNull(this.dataset); this.orientation = PlotOrientation.HORIZONTAL;
compilation error,[CE] cannot find symbol,,Preconditions.checkNotNull(getItemRenderer()); this.orientation = PlotOrientation.HORIZONTAL;
compilation error,[CE] cannot find symbol renderer,,Preconditions.checkArgument(this.renderer!= null); this.orientation = PlotOrientation.HORIZONTAL;
compilation error,[CE] cannot find symbol plot,,PlotOrientation orientation = plot.getOrientation();
compilation error,[CE] cannot find symbol renderer,,Preconditions.checkArgument(this.renderer!= null);
compilation error,[CE] cannot find symbol,,Preconditions.checkNotNull(getItemRenderer()); this.dataset = new ObjectList();
compilation error,[CE] call to super must be first statement in constructor,,super(); this.orientation = PlotOrientation.VERTICAL;
compilation error,[CE] cannot find symbol itemRenderer,,this.itemRenderer = createItemRenderer(null);
compilation error,[CE] cannot find symbol chartChangeEvent,,CategoryPlot e =(CategoryPlot)this.chartChangeEvent.clone(); notifyListeners(e);
compilation error,[CE] cannot find symbol CAN_BEGIN_UPDATED,,if(ChartChangeEventType.CAN_BEGIN_UPDATED) { throw new IllegalArgumentException(""); }
compilation error,[CE] cannot find symbol,,CategoryPlotChartChangeEvent e = new CategoryPlotChartChangeEvent(this); notifyListeners(e);
compilation error,[CE] cannot find symbol CAN_BEGIN_UPDATED,,if(ChartChangeEventType.CAN_BEGIN_UPDATED) { throw new NullPointerException(""); }
compilation error,[CE] cannot find symbol chartChangeEvent,,CategoryPlot e =(CategoryPlot)this.chartChangeEvent.clone();
compilation error,[CE] cannot find symbol,,CategoryPlot e =(CategoryPlot)getPlot(); notifyListeners(e);
compilation error,[CE] cannot find symbol,,CategoryPlotChartChangeEvent e = new CategoryPlotChartChangeEvent(this);
compilation error,[CE] cannot find symbol chartChangeEvent,,CategoryPlot e =(CategoryPlot)this.chartChangeEvent.getParent(); notifyListeners(e);
compilation error,[CE] cannot find symbol CHARTS_OUT,,Preconditions.checkNotNull(ChartChangeEventType.CHARTS_OUT);
compilation error,[CE] cannot find symbol GENERAL_UPDATED,,CategoryPlot e = new CategoryPlot(ChartChangeEventType.GENERAL_UPDATED); notifyListeners(e);
compilation error,[CE] call to super must be first statement in constructor,,super();
compilation error,[CE] call to super must be first statement in constructor,,super(); this.rangeGridlinesVisible = DEFAULT_RANGE_GRIDLINES_VISIBLE;
compilation error,[CE] call to super must be first statement in constructor,,super(); this.rangeGridlinePaint = DEFAULT_GRIDLINE_PAINT;
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis); this.rangeGridlinePaint = DEFAULT_GRIDLINE_PAINT;
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis); this.rangeGridlinesVisible = DEFAULT_RANGE_GRIDLINES_VISIBLE;
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = createDomainAxis(domainAxis); this.rangeGridlinesVisible = DEFAULT_RANGE_GRIDLINES_VISIBLE;
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = createDomainAxis(domainAxis); this.rangeGridlinePaint = DEFAULT_GRIDLINE_PAINT;
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = domainAxis.getDomainAxis(); this.rangeGridlinePaint = DEFAULT_GRIDLINE_PAINT;
patch is same with buggy,,private transient Point2D quadrantOrigin = new Point2D.Double(0.0, 0.0); ,private transient Point2D quadrantOrigin = new Point2D.Double(0.0, 0.0);
compilation error,[CE] cannot assign a value to final variable quadrantOrigin,private transient Point2D quadrantOrigin = new Point2D.Double(0.0, 0.0); ,private final transient Point2D quadrantOrigin = new Point2D.Double(0.0, 0.0);
compilation error,[CE] no suitable constructor found for Double(double,double,double),private transient Point2D quadrantOrigin = new Point2D.Double(0.0, 0.0); ,private transient Point2D quadrantOrigin = new Point2D.Double(0.0, 0.0, 0.0);
compilation error,[CE] call to super must be first statement in constructor,,super();
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis); this.rangeCrosshairVisible = DEFAULT_CROSSHAIR_VISIBLE;
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis);
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis); this.areaCrosshairVisible = DEFAULT_CROSSHAIR_VISIBLE;
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis); this.rangeCrosshairVisible = DEFAULT_ROUND_VISIBLE;
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = domainAxis.getDomainAxis();
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis); this.rangeAxis = createRangeAxis(domainAxis);
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis); this.rangeCrosshairVisible = DEFAULT_ROUND_CROSSHAIR_VISIBLE;
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis); this.rangeCrosshairVisible = DEFAULT_RANGE_CROSSHAIR_VISIBLE;
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis); this.rangeAxis = new RangeAxis(getRangeAxis());
compilation error,[CE] call to super must be first statement in constructor,,super();
compilation error,[CE] call to super must be first statement in constructor,,super(); this.domainGridlineStroke = DEFAULT_GRIDLINE_STROKE;
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkArgument(this.domainGridlineStroke!= DEFAULT_GRIDLINE_STROKE); this.domainGridlineStroke = DEFAULT_GRIDLINE_STROKE;
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkState(this.domainGridlineStroke!= DEFAULT_GRIDLINE_STROKE); this.domainGridlineStroke = DEFAULT_GRIDLINE_STROKE;
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkArgument(this.domainGridlineStroke!= DEFAULT_GRIDLINE_STROKE);
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkState(this.domainGridlineStroke!= DEFAULT_GRIDLINE_STROKE);
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkState(this.domainGridlineStroke == DEFAULT_GRIDLINE_STROKE); this.domainGridlineStroke = DEFAULT_GRIDLINE_STROKE;
compilation error,[CE] call to super must be first statement in constructor,,super(); this.domainGridlineStroke = DEFAULT_GRIDLINE_STROKE;
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkArgument(this.domainGridlineStroke!= DEFAULT_GRIDLINE_STROKE); this.domainGridlineStroke = DEFAULT_GRIDLINE_STROKE;
compilation error,[CE] cannot find symbol notify,if (notify) { ,if(this.notify) {
compilation error,[CE] incompatible types,if (notify) { ,if(this.getDomainAxisLocation()) {
compilation error,[CE] cannot find symbol getDomainAxisLocation,if (notify) { ,if(this.getDomainAxisLocation) {
compilation error,[CE] cannot find symbol strictFunctionAxisLocation,if (notify) { ,if(this.strictFunctionAxisLocation) {
compilation error,[CE] cannot find symbol getNotify,if (notify) { ,if(this.getNotify) {
compilation error,[CE] ')' expected,if (notify) { ,if(this.getDomainAxisLocation notify) {
compilation error,[CE] cannot find symbol getDomainAxisLocationNotify,if (notify) { ,if(this.getDomainAxisLocationNotify) {
compilation error,[CE] cannot find symbol notify,if (notify) { ,if(!this.notify) {
compilation error,[CE] cannot find symbol getDomainAxisLocationnotified,if (notify) { ,if(this.getDomainAxisLocationnotified) {
compilation error,[CE] variable index is already defined in method removeDomainMarker(int,Marker,Layer,boolean),,int index = indexOf(marker);
compilation error,[CE] variable index is already defined in method removeDomainMarker(int,Marker,Layer,boolean),,int index = indexOf(this.foregroundDomainMarkers);
compilation error,[CE] variable index is already defined in method removeDomainMarker(int,Marker,Layer,boolean),,int index = indexOf(this.foregroundDomainMarker);
compilation error,[CE] variable index is already defined in method removeDomainMarker(int,Marker,Layer,boolean),,int index = XYPlot.indexOf(marker);
compilation error,[CE] variable index is already defined in method removeDomainMarker(int,Marker,Layer,boolean),,int index = indexOf(this.layer);
compilation error,[CE] variable index is already defined in method removeDomainMarker(int,Marker,Layer,boolean),,int index = indexFromLocale(layer);
compilation error,[CE] variable index is already defined in method removeDomainMarker(int,Marker,Layer,boolean),,int index = indexFromLocalFileData(layer);
compilation error,[CE] variable index is already defined in method removeDomainMarker(int,Marker,Layer,boolean),,int index = indexFromLocalToString(marker);
compilation error,[CE] variable index is already defined in method removeDomainMarker(int,Marker,Layer,boolean),,int index = indexFromLocalFile(layer);
compilation error,[CE] variable index is already defined in method removeDomainMarker(int,Marker,Layer,boolean),,int index = indexFromLast();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = PlotChangeEvent.createParser(event);
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = PlotChangeEvent.createParser(this);
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event =(PlotChangeEvent)getParent();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = this.getPlot();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = XYPlot.getPlot();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = XYPlot.getParent();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = PlotChangeEvent.createParser();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = getPlotChangeEvent();
compilation error,[CE] cannot find symbol,,Event[] event = getChangeEvent();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = PlotChangeEvent.createPlotChangeEvent();
compilation error,[CE] variable index is already defined in method mapDatasetToDomainAxis(int,int),,int index = indexOf(axisIndex);
compilation error,[CE] variable index is already defined in method mapDatasetToDomainAxis(int,int),,int index = this.datasetToDomainAxisMap.size();
compilation error,[CE] variable index is already defined in method mapDatasetToDomainAxis(int,int),,int index = indexOf(this.datasetToDomainAxisMap);
compilation error,[CE] variable index is already defined in method mapDatasetToDomainAxis(int,int),,int index = indexInList(this.datasetToDomainAxisMap);
compilation error,[CE] variable index is already defined in method mapDatasetToDomainAxis(int,int),,int index = getIndex(axisIndex);
compilation error,[CE] variable index is already defined in method mapDatasetToDomainAxis(int,int),,int index = this.datasetToDomainAxisMap.indexOf(axisIndex);
compilation error,[CE] variable index is already defined in method mapDatasetToDomainAxis(int,int),,int index = indexOf(axisIndex); this.datasetToDomainAxisMap.remove(axisIndex);
compilation error,[CE] variable index is already defined in method mapDatasetToDomainAxis(int,int),,int index = indexInList(this.datasetToDomainAxisMap, axisIndex);
compilation error,[CE] variable index is already defined in method mapDatasetToDomainAxis(int,int),,int index = this.datasetToDomainAxisMap.get(axisIndex);
compilation error,[CE] variable index is already defined in method mapDatasetToDomainAxis(int,int),,int index = indexOf(getX());
compilation error,[CE] cannot find symbol axisIndex,this.datasetToRangeAxisMap.set(index, new Integer(axisIndex)); ,this.datasetToRangeAxisMap.set(this.axisIndex, new Integer(index));
compilation error,[CE] no suitable method found for set(CategoryPlot,Integer),this.datasetToRangeAxisMap.set(index, new Integer(axisIndex)); ,this.datasetToRangeAxisMap.set(this, new Integer(axisIndex));
compilation error,[CE] cannot find symbol rangeAxisMap,this.datasetToRangeAxisMap.set(index, new Integer(axisIndex)); ,this.datasetToRangeAxisMap.set(this.rangeAxisMap, new Integer(axisIndex));
compilation error,[CE] cannot find symbol i,this.datasetToRangeAxisMap.set(index, new Integer(axisIndex)); ,this.datasetToRangeAxisMap.set(i, new Integer(axisIndex));
patch is same with buggy,,this.datasetToRangeAxisMap.set(index, new Integer(axisIndex)); ,this.datasetToRangeAxisMap.set(index, new Integer(axisIndex));
compilation error,[CE] cannot find symbol seriesIndex,this.datasetToRangeAxisMap.set(index, new Integer(axisIndex)); ,this.datasetToRangeAxisMap.set(seriesIndex, new Integer(index));
compilation error,[CE] cannot find symbol key,this.datasetToRangeAxisMap.set(index, new Integer(axisIndex)); ,this.datasetToRangeAxisMap.set(key, new Integer(axisIndex));
compilation error,[CE] cannot find symbol,,super.removeDomainMarker(marker);
compilation error,[CE] illegal start of expression,,for(int index = 0; index < this.layer.size(); index++) { if(marker!= null) { throw new IllegalArgumentException(""); }
compilation error,[CE] illegal start of expression,,for(int index = 0; index < this.level; index++) { if(marker!= null) { throw new IllegalArgumentException(""); }
compilation error,[CE] illegal start of expression,,for(int index = 0; index < this.layer.size(); index++) { if(notify) { fireChangeEvent(); }
compilation error,[CE] illegal start of expression,,if(markers!= null) { if(index == 0) { throw new IllegalArgumentException(""); }
compilation error,[CE] illegal start of expression,,for(int index = 0; index < this.layer.size(); index++) { if(marker!= null) { throw new NullPointerException(""); }
compilation error,[CE] cannot find symbol markers,,Preconditions.checkState(this.markers.isEmpty());
compilation error,[CE] illegal start of expression,,for(int index = 0; index < this.level; index++) { if(marker!= null) { throw new NullPointerException(""); }
compilation error,[CE] illegal start of expression,,for(int index = 0; index < this.level; index++) { if(markers.size() > 0) { throw new IllegalArgumentException(""); }
compilation error,[CE] illegal start of expression,,for(int index = 0; index < this.layer.size(); index++) { if(markers!= null) { throw new IllegalArgumentException(""); }
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event =(PlotChangeEvent)getParent();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,CategoryPlot event = getPlot();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = this.getPlot();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = getPlotChangeEvent();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,CategoryPlot event =(CategoryPlot)getPlot();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,CategoryPlot event = PlotChangeEvent.getPlot();
compilation error,[CE] cannot find symbol,,Event[] event = getParent();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = getPlot();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,CategoryPlot event = PlotChangeEvent.createParser(this);
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,CategoryPlot event = PlotChangeEvent.createParser(event);
increase failing tests, [FE] NullPointerException,this.mapDatasetToDomainAxis(0, 0); ,this.mapDatasetToDomainAxis(0, 1);
patch is same with buggy,,this.mapDatasetToDomainAxis(0, 0); ,this.mapDatasetToDomainAxis(0, 0);
increase failing tests, [FE] AssertionFailedError,this.mapDatasetToDomainAxis(0, 0); ,this.mapDatasetToDomainAxis(0, 10);
compilation error,[CE] cannot find symbol,this.mapDatasetToDomainAxis(0, 0); ,this.mapDatasetToOrientationAxis(0, 0);
compilation error,[CE] method mapDatasetToDomainAxis in class XYPlot cannot be applied to given types;,this.mapDatasetToDomainAxis(0, 0); ,this.mapDatasetToDomainAxis(0.0, 0.0);
increase failing tests, [FE] NullPointerException,this.mapDatasetToDomainAxis(0, 0); ,this.mapDatasetToDomainAxis(0, 4);
increase failing tests, [FE] NullPointerException,this.mapDatasetToDomainAxis(0, 0); ,this.mapDatasetToDomainAxis(0, 2);
increase failing tests, [FE] NullPointerException,this.mapDatasetToDomainAxis(0, 0); ,this.mapDatasetToDomainAxis(0, 3);
compilation error,[CE] cannot find symbol mapDatasetToDomainAxis,,mapDatasetToDomainAxis = Maps.newHashMap();
compilation error,[CE] cannot find symbol mapDatasetToDomainAxis,,this.mapDatasetToDomainAxis = Maps.newHashMap();
compilation error,[CE] cannot find symbol mapDatasetToDomainAxis,,mapDatasetToDomainAxis = Maps.newHashMap(); this.axisIndex = index;
compilation error,[CE] cannot find symbol mapDatasetToDomainAxis,,mapDatasetToDomainAxis =(Map)this.mapDataset.get(axisIndex); this.axisIndex = axisIndex;
compilation error,[CE] cannot find symbol mapDatasetToDomainAxis,,mapDatasetToDomainAxis = new java.util.ArrayList(this.axisIndex);
compilation error,[CE] cannot find symbol mapDatasetToDomainAxis,,mapDatasetToDomainAxis =(Map)this.mapDataset.get(axisIndex);
compilation error,[CE] cannot find symbol mapDatasetToDomainAxis,,mapDatasetToDomainAxis = new java.util.ArrayList(this.axisIndex); this.axisIndex = index;
compilation error,[CE] cannot find symbol mapDatasetToDomainAxis,,mapDatasetToDomainAxis = new java.util.ArrayList(this.axisIndex, index + 1);
compilation error,[CE] cannot find symbol mapDatasetToDomainAxis,,mapDatasetToDomainAxis =(Map)this.mapDataset.get(axisIndex); this.axisIndex = index;
compilation error,[CE] cannot find symbol mapDatasetToDomainAxis,,mapDatasetToDomainAxis = new java.util.ArrayList();
patch is same with buggy,,result = (CategoryDataset) this.datasets.get(index); ,result =(CategoryDataset)this.datasets.get(index);
increase failing tests, [FE] NullPointerException,result = (CategoryDataset) this.datasets.get(index); ,result =(CategoryDataset)this.datasets.get(index - 1);
increase failing tests, [FE] NullPointerException,result = (CategoryDataset) this.datasets.get(index); ,result =(CategoryDataset)this.datasets.get(index + 1);
compilation error,[CE] no suitable method found for get(int,int),result = (CategoryDataset) this.datasets.get(index); ,result =(CategoryDataset)this.datasets.get(index, 0);
compilation error,[CE] no suitable method found for get(int,int),result = (CategoryDataset) this.datasets.get(index); ,result =(CategoryDataset)this.datasets.get(index, index + 1);
increase failing tests, [FE] NullPointerException,result = (CategoryDataset) this.datasets.get(index); ,result =(CategoryDataset)this.datasets.get(index-1);
compilation error,[CE] cannot find symbol GENERAL,result = (CategoryDataset) this.datasets.get(index); ,result =(CategoryDataset)this.datasets.get(index, CategoryPlot.GENERAL);
compilation error,[CE] no suitable method found for get(int,int),result = (CategoryDataset) this.datasets.get(index); ,result =(CategoryDataset)this.datasets.get(index, 1);
compilation error,[CE] no suitable method found for get(int,int),result = (CategoryDataset) this.datasets.get(index); ,result =(CategoryDataset)this.datasets.get(index, index);
compilation error,[CE] illegal start of expression,result = (CategoryDataset) this.datasets.get(index); ,result =(CategoryDataset)this.datasets.get(index, % 2);
compilation error,[CE] incompatible types,this.domainAxisLocations = new ObjectList(); ,this.domainAxisLocations = new HashMap();
patch is same with buggy,,this.domainAxisLocations = new ObjectList(); ,this.domainAxisLocations = new ObjectList();
compilation error,[CE] incompatible types,this.domainAxisLocations = new ObjectList(); ,this.domainAxisLocations = new ArrayList();
compilation error,[CE] incompatible types,this.domainAxisLocations = new ObjectList(); ,this.domainAxisLocations = new HashMap();This.domainAxisLocations = new ObjectList();
compilation error,[CE] constructor Class in class Class cannot be applied to given types;,this.domainAxisLocations = new ObjectList(); ,this.domainAxisLocations = new Class();
compilation error,[CE] cannot find symbol,this.domainAxisLocations = new ObjectList(); ,this.domainAxisLocations = new HashList();
compilation error,[CE] cannot find symbol domainAxisNames,this.domainAxisLocations = new ObjectList(); ,this.domainAxisLocations = new ObjectList(this.domainAxisNames);
compilation error,[CE] cannot find symbol domainAxis,this.domainAxisLocations = new ObjectList(); ,this.domainAxisLocations = new ObjectList(this.domainAxis);
compilation error,[CE] cannot find symbol,this.domainAxisLocations = new ObjectList(); ,this.domainAxisLocations = new RectangleList();
compilation error,[CE] cannot find symbol,this.domainAxisLocations = new ObjectList(); ,this.domainAxisLocations = new hashMap();
compilation error,[CE] call to super must be first statement in constructor,,super();
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis); this.anchorValue = new HashMap();
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis);
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = domainAxis.getDomainAxis();
compilation error,[CE] call to super must be first statement in constructor,,super(); this.domainAxis = new HashMap();
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = createDomainAxis(domainAxis); this.anchorValue = new HashMap();
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis); this.anchorValue = 0.0;
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = getDomainAxis(domainAxis); this.annotationRenderer = new HashMap();
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = domainAxis.getDomainAxis(); this.anchorValue = new HashMap();
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = createDomainAxis(domainAxis);
increase failing tests, [FE] NullPointerException,if (getParent() != null) { ,if(getParent() == null) {
patch is same with buggy,,if (getParent() != null) { ,if(getParent()!= null) {
compilation error,[CE] cannot find symbol,if (getParent() != null) { ,if(getNext()!= null) {
compilation error,[CE] cannot find symbol,if (getParent() != null) { ,if(getParent()!= null || getChildCount() == 2) {
compilation error,[CE] cannot find symbol getChangeEventType,if (getParent() != null) { ,if(getParent()!= null || getChangeEventType.DATASET_UPDATED) {
compilation error,[CE] cannot find symbol,if (getParent() != null) { ,if(getParent()!= null || getChildCount() == 1) {
compilation error,[CE] cannot find symbol,if (getParent() != null) { ,if(getParent()!= null || getChildCount() < 2) {
compilation error,[CE] cannot find symbol getChangeEventType,if (getParent() != null) { ,if(getParent()!= null || getChangeEventType.CAN_BEGIN_UPDATED) {
compilation error,[CE] cannot find symbol getEventType,if (getParent() != null) { ,if(getParent()!= null || getEventType.DATASET_UPDATED) {
compilation error,[CE] cannot find symbol getChangeEventType,if (getParent() != null) { ,if(getParent()!= null || getChangeEventType.CAN_BEHAVIOR) {
compilation error,[CE] variable index is already defined in method addRangeMarker(int,Marker,Layer,boolean),,int index = indexOf(marker);
compilation error,[CE] variable index is already defined in method addRangeMarker(int,Marker,Layer,boolean),,int index = indexFromStack(this.backgroundRangeMarkers);
compilation error,[CE] variable index is already defined in method addRangeMarker(int,Marker,Layer,boolean),,int index = Integer.valueOf(this.backgroundRangeMarkers.size());
