projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=this.input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.trim();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=(input!=null)?null:input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Parchet.checkState(input.startsWith(""));
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Parchet.checkState(input.startsWith("<"));
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Parchet.checkState(input.startsWith("n"));
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Parchet.checkState(input.startsWith("["));
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Inputinput=newDoubleMetaphoneResult(input.toUpperCase(java.util.Locale.ENGLISH));
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891nisipTo(input){input=input.trim();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Inputinput=newDoubleMetaphoneResult(input.toUpperCase());
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Inputinput=newDoubleMetaphoneResult(input.trim());
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Inputinput=newDoubleMetaphoneResult(input.toLowerCase());
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Inputinput=newDoubleMetaphoneResult(input.toUpperCase())?null:input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Inputinput=newDoubleMetaphoneResult(input.toUpperCase(),input.toUpperCase());
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){Stringinput=input.toUpperCase(Locale.ENGLISH);cleanInput=input;}else{returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){Stringinput=input.toUpperCase(Locale.ENGLISH);cleanInput=input;}else{returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){Stringinput=input.toUpperCase(Locale.ENGLISH);cleanInput=input;}else{thrownewIllegalArgumentException("");}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891finalStringinput=(input==null)?null:input.toUpperCase(Locale.ENGLISH);cleanInput=input;
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){Stringinput=input.toUpperCase(Locale.ENGLISH);cleanInput=input;}else{thrownewIllegalArgumentException("");}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.DEFAULT;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(!cleanInput){if(input!=null){input=input.toUpperCase(Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.DEFAULT;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(null!=input){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.DEFAULT;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(!cleanInput){if(input!=null){input=input.toUpperCase(Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.DEFA
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=this.input.toLowerCase(Locale.ENGLISH);}else{returninput;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=this.input.toLowerCase(Locale.ENGLISH);}else{returninput.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){input=this.input.toLowerCase(Locale.ENGLISH);}else{returninput;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.input!=null){input=this.input.toLowerCase(Locale.ENGLISH);}else{returninput.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(null!=input){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input!=null){returnnewDoubleMetaphoneResult();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+"-"+input.toUpperCase(java.util.Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+"-"+input.toUpperCase(java.util.Locale.ENGLISH);if(cleanInput!=null){input=input.trim();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+"["+input.getClass().getName()+"="+input.toUpperCase(java.util.Locale.ENGLISH)+"]";
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+"-"+input.toUpperCase(java.util.Locale.ENGLISH);if(cleanInput!=null){Stringinput=input.trim();if(in
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+"-"+input.toUpperCase(java.util.Locale.ENGLISH);if(cleanInput!=null){input=input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+"-"+input.toUpperCase(java.util.Locale.ENGLISH);if(cleanInput==null){input=input.trim();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+"-"+input.toUpperCase(java.util.Locale.ENGLISH);if(cleanInput!=null){input=input.trim();if(in
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+"-"+input.toUpperCase(java.util.Locale.ENGLISH);if(cleanInput!=null){Stringinput=input.trim();if(
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException.class){input=input.trim();}else{cleanInput();returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException.class){input=input.trim();}elseif(input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException.class){input=input.trim();}elseif(input!=null){cleanInput();returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException.class){input=input.trim();}elseif(input!=null){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException.class){input=input.trim();}elseif(!input.isEmpty()){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException.class){input=input.trim();}elseif(input==null){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException.class){input=input.trim();}elseif(input==null){cleanInput();returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(null!=input){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input==null){returnDoubleMetaphoneResult.NULL;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(null==input){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input==null){returnDoubleMetaphoneResult.NULL;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input==NULL){returnDoubleMetaphoneResult.NULL;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=String.valueOf(input.trim()+1);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=String.valueOf(input.toLowerCase());}else{thrownewIllegalStateException("");}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891returnString.valueOf(input.toLowerCase());
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput==null){Stringinput=this.cleanInput.toUpperCase(Locale.ENGLISH);if(input==null){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891finalStringinput=(String)this.cleanInput.toUpperCase(Locale.ENGLISH);if(input==null){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=newString(this.cleanInput.toUpperCase(Locale.ENGLISH);if(input==null){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=input.toUpperCase(Locale.ENGLISH);returnnewDoubleMetaphoneResult(input);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(null!=input){Stringinput=input.toUpperCase(Locale.ENGLISH);returnnewDoubleMetaphoneResult(input);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(cleanInput!=null){Stringinput=input.toUpperCase(Locale.ENGLISH);returnnewDoubleMetaphoneResult(input);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=input.toUpperCase(java.util.Locale.ENGLISH);returnnewDoubleMetaphoneResult(input);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=this.input.toUpperCase(Locale.ENGLISH);}else{returninput;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=this.input.toUpperCase(Locale.ENGLISH);}else{thrownewIllegalStateException("");}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=this.input.toUpperCase(Locale.ENGLISH);}else{returnoutput;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.input==null){input=this.input.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(null!=input){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input==null){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(null==input){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input==null){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(null==input){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input!=null){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(!cleanInput){if(input!=null){input=input.toUpperCase(Locale.ENGLISH);if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=input.toUpperCase(java.util.Locale.ENGLISH);if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=(this.input==null)?null:this.input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=(this.input!=null)?null:this.input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=this.input.substring(0,this.input.length());
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input.length()==0||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=input.toUpperCase(java.util.Locale.ENGLISH);if(input.length()==0||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(!cleanInput){if(input!=null){input=input.toUpperCase(Locale.ENGLISH);if(input.length()==0||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(!cleanInput){if(input!=null){input=input.toUpperCase(Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(null!=input){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(!cleanInput){if(input!=null){input=input.toUpperCase(Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.None.class;}}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){Stringinput=input.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){Stringinput=input.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Objectinput=(input==null)?null:input.toUpperCase(Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891finalStringinput=(input==null)?null:input.toUpperCase(Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){Stringinput=input.toLowerCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891charinput=(input==null)?null:input.toLowerCase(Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){Stringinput=input.toLowerCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.toLowerCase(Locale.ENGLISH);}else{returninput.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.toLowerCase(Locale.ENGLISH);}else{returninput;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.toLowerCase(Locale.ENGLISH);}else{Stringinput=input.toUpperCase(Locale.ENGLISH);returninput;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.toLowerCase(Locale.ENGLISH);}else{thrownewIllegalStateException("");}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.toLowerCase(Locale.ENGLISH);}else{returnoutput;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){input=input.toLowerCase(Locale.ENGLISH);}else{returninput;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(!cleanInput){if(input!=null){input=input.toUpperCase(Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(null!=input){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){Stringinput=input.trim();if(input.length()==0){returnDoubleMetaphoneResult.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.toLowerCase();}else{returnsuper.toUpperCase(java.util.Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=newString(input.toLowerCase());
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=DoubleMetaphoneResult.toUpperCase(Locale.ENGLISH);}else{returnDoubleMetaphoneResult.toLowerCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=DoubleMetaphoneResult.toLowerCase(Locale.ENGLISH);}else{returnDoubleMetaphoneResult.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=String.valueOf(input.trim());}else{returnDoubleMetaphoneResult.toLowerCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=DoubleMetaphoneResult.toUpperCase(java.util.Locale.ENGLISH);}else{returnDoubleMetaphoneResult.toLowerCase(java.util.Locale.ENGLISH
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=DoubleMetaphoneResult.toLowerCase(Locale.ENGLISH);}else{returnDoubleMetaphoneResult.toLowerCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=DoubleMetaphoneResult.toLowerCase(java.util.Locale.ENGLISH);}else{returnDoubleMetaphoneResult.toUpperCase(java.util.Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=DoubleMetaphoneResult.toLowerCase(java.util.Locale.ENGLISH);}else{returnDoubleMetaphoneResult.toUpperCase(java.util.Locale.ENGLISH
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=StringMetaphoneResult.toUpperCase(Locale.ENGLISH);}else{returnDoubleMetaphoneResult.toLowerCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891NullPointerException.println("Cannotinstantiateinputoftype"+input.toUpperCase(java.util.Locale.ENGLISH)+"if(input==null){if(input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891NullPointerException.println("Cannotinstantiateinputoftype"+input.toUpperCase(java.util.Locale.ENGLISH)+"->"+input.toUpperCase(java.util.Locale.
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891NullPointerException.println("Cannotinstantiateinputoftype"+input.toUpperCase(java.util.Locale.ENGLISH)+"if(input==null){if(input.length()==0){returnnull
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891NullPointerException.println("Cannotinstantiateinputoftype"+input.toUpperCase(java.util.Locale.ENGLISH)+"->"+input.toUpperCase(java.util.Locale.ENGLISH));
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891NullPointerException.println("Cannotinstantiateinputoftype"+input.getClass().getName()+"withvalue"+Integer.toHexString(Integer.toHexString(Integer.toHexString
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891NullPointerException.println("Cannotinstantiateinputoftype"+input.toUpperCase(java.util.Locale.ENGLISH)+"-"+input.toUpperCase(java.util.Locale.
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891NullPointerException.println("Cannotinstantiateinputoftype"+input.toUpperCase(java.util.Locale.ENGLISH)+"-"+input.toUpperCase(java.util.Locale.ENGLISH));
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase(java.util.Locale.ENGLISH),input.toUpperCase(java.util.Locale.ENGLISH));
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase(java.util.Locale.ENGLISH),input.toUpperCase(java.util.Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase());CleanInput<?>cleanInput=cleanInput.toUpperCase(java.util.Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase(java.util.Locale.ENGLISH));cleanInput.setString(input.toUpperCase(java.util.Locale.ENGLISH));
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase(java.util.Locale.ENGLISH),input.toUpperCase(java.util.Locale.ENGLISH));cleanInput.addChangeListener(this);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase(java.util.Locale.ENGLISH),input.toUpperCase(java.util.Locale.ENGLISH));checkInput(cleanInput);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase(java.util.Locale.ENGLISH),input.toUpperCase(java.util.Locale.ENGLISH));cleanInput=cleanInput;
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase(java.util.Locale.ENGLISH),input.toUpperCase(java.util.Locale.ENGLISH,input.toUpperCase
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891mutableTo(input){input=input.trim();}else{returnDoubleMetaphoneResult.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891security(this,input!=null)){input=input.trim();}else{returnDoubleMetaphoneResult.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891mutableTo(input){input=input.trim();}elseif(input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891mutableTo(input){input=input.trim();}else{returnDoubleMetaphoneResult.None.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891mutableTo(input){input=input.trim();}else{returnDoubleMetaphoneResult.NULL;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891nisipToLastCase(java.util.Locale.ENGLISH){input=input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891mutableTo(input){input=input.trim();}else{returnDoubleMetaphoneResult.EMPTY;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891mutableTo(input){input=input.trim();}else{returnDoubleMetaphoneResult.UNDEFINED;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=(this.cleanInput==null)?null:this.cleanInput.getValue();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=(this.cleanInput!=null)?null:this.cleanInput.getValue();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=(this.cleanInput==null?null:this.cleanInput.getValue());
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=(this.cleanInput!=null?null:this.cleanInput.getValue());
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=(this.cleanInput==null?null:this.cleanInput.getValue();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.toUpperCase(Locale.ENGLISH);}else{returnsuper.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.toUpperCase(Locale.ENGLISH);}else{returnnewDoubleMetaphoneResult();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.toUpperCase(Locale.ENGLISH);}else{returnoutput;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.toUpperCase(Locale.ENGLISH);}else{returnnewDoubleMetaphone();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException&&isEnabled(Feature.QUOTE_NON_NULL_VALUE)){input=input.trim();}else{cleanInput=null;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException&&isEnabled(Feature.QUOTE_NON_NULL_OBJECT)){input=input.trim();}else{cleanInput=null;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException.class){input=input.trim();}else{cleanInput=null;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException&&isEnabled(Feature.QUOTE_NON_NULL_NON_NULL_NAME)){input=input.trim();}else{cleanInput=null;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException&&isEnabled(Feature.QUOTE_NON_NULL_NON_NULL_NON_NULL_NON_NULL_NON_NULL_N
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException&&isEnabled(Feature.QUOTE_NON_NULL_VALUE)){input=input.trim();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException&&isEnabled(Feature.QUOTE_NON_NULL_NON_NULL_NON_NULL_NAME)){input=input.trim();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException&&isEnabled(Feature.QUOTE_NON_NULL_OBJECT)){input=input.trim();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891mutableTo(input){input=input.trim();}else{returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException.class){input=input.trim();}else{returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891mutableTo(input){input=input.trim();}elseif(input!=null){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException.class){input=input.trim();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<String>cleanInput=newDoubleMetaphone(input.toUpperCase(java.util.Locale.ENGLISH));
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=(String)this.cleanInput.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891charinput=(char)this.cleanInput.toUpperCase(Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=(String)this.cleanInput.toUpperCase(java.util.Locale.ENGLISH).trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=(input!=null)?null:input.toString();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException.class){input=input.trim();}else{thrownewIllegalArgumentException("");}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891mutableTo(input){input=input.trim();}else{thrownewIllegalArgumentException("");}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<NullPointerException.class){input=input.trim();}elseif(input!=null){thrownewIllegalArgumentException("");}
