bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
this_action3	[BUG]  [BUGGY]  [FE]  AssertionFailedError  testBadEndpoints  [CONTEXT]  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [BUGGY]  double  yMin  =  f.value(initial);  [BUGGY]  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	113	113	1	add	double  yMin  =  f.value(initial);	double  yMin  =  f.value(min);  	compilable	  [FE]  AssertionFailedError  testBadEndpoints	13	1
64	[BUG]  [BUGGY]    if(yMax  <  0)  {  if(Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(x,  yInitial);  return  result;  }  [CE]  illegal  start  of  expression  [CONTEXT]  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [BUGGY]    if(yMax  <  0)  {  if(Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(x,  yInitial);  return  result;  }  [BUGGY]  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	113	113	1	replace	    if(yMax  <  0)  {  if(Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(x,  yInitial);  return  result;  }		non-compiled	[CE]  illegal  start  of  expression	14	None	add
65	[BUG]  [BUGGY]    if(yMax  <  0)  {  if(Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(x,  yMin);  return  result;  }  [CE]  illegal  start  of  expression  [CONTEXT]  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [BUGGY]    if(yMax  <  0)  {  if(Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(x,  yMin);  return  result;  }  [BUGGY]  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	113	113	1	replace	    if(yMax  <  0)  {  if(Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(x,  yMin);  return  result;  }		non-compiled	[CE]  illegal  start  of  expression	14	None	add
101	[BUG]  [BUGGY]  [FE]  MathRuntimeException$4  testInitialGuess  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  clearResult();  [BUGGY]  verifySequence(min,  max,  initial);  [BUGGY]    double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	103	103	1	add	verifySequence(min,  max,  initial);	verifySequence(min,  initial,  max);  	compilable	  [FE]  MathRuntimeException$4  testInitialGuess	7	1
102	[BUG]  [BUGGY]  verifySequence(min,  max,  initial);  [FE]  MathRuntimeException$4  testInitialGuess  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  clearResult();  [BUGGY]  verifySequence(min,  max,  initial);  [BUGGY]    double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	103	103	1	replace	verifySequence(min,  max,  initial);	verifySequence(min,  initial,  max);  	compilable	  [FE]  MathRuntimeException$4  testInitialGuess	7	1	replace
103	[BUG]  [BUGGY]  [FE]  MathRuntimeException$4  testInitialGuess  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  clearResult();  [BUGGY]  verifySequence(min,  max,  min);  [BUGGY]    double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	103	103	1	add	verifySequence(min,  max,  min);	verifySequence(min,  initial,  max);  	compilable	  [FE]  MathRuntimeException$4  testInitialGuess	7	1
104	[BUG]  [BUGGY]  verifySequence(min,  max,  min);  [FE]  MathRuntimeException$4  testInitialGuess  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  clearResult();  [BUGGY]  verifySequence(min,  max,  min);  [BUGGY]    double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	103	103	1	replace	verifySequence(min,  max,  min);	verifySequence(min,  initial,  max);  	compilable	  [FE]  MathRuntimeException$4  testInitialGuess	7	1	replace
104	[BUG]  [BUGGY]  verifySequence(min,  max,  final);  [CE]  illegal  start  of  expression  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  clearResult();  [BUGGY]  verifySequence(min,  max,  final);  [BUGGY]    double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	103	103	1	replace	verifySequence(min,  max,  final);	verifySequence(min,  initial,  max);  	non-compiled	[CE]  illegal  start  of  expression	7	None	replace
121	[BUG]  [BUGGY]  throw  MathRuntimeException.createIllegalArgumentException(yMax,  min,  max,  yMin,  NON_BRACKETING_MESSAGE);  [CE]  no  suitable  method  found  for  createIllegalArgumentException(double,double,double,double,String)  [CONTEXT]  }  else  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(max,  0);  ret  =  max;  }  else  {    [BUGGY]  throw  MathRuntimeException.createIllegalArgumentException(yMax,  min,  max,  yMin,  NON_BRACKETING_MESSAGE);  [BUGGY]  NON_BRACKETING_MESSAGE,  min,  max,  yMin,  yMax);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	1.0	184	185	1	replace	throw  MathRuntimeException.createIllegalArgumentException(yMax,  min,  max,  yMin,  NON_BRACKETING_MESSAGE);	throw  MathRuntimeException.createIllegalArgumentException(    NON_BRACKETING_MESSAGE,  min,  max,  yMin,  yMax);  	non-compiled	[CE]  no  suitable  method  found  for  createIllegalArgumentException(double,double,double,double,String)	3	None	replace
122	[BUG]  [BUGGY]  throw  MathRuntimeException.createIllegalArgumentException(false,  min,  ret,  yMin,  yMax);  [CE]  no  suitable  method  found  for  createIllegalArgumentException(boolean,double,double,double,double)  [CONTEXT]  }  else  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(max,  0);  ret  =  max;  }  else  {    [BUGGY]  throw  MathRuntimeException.createIllegalArgumentException(false,  min,  ret,  yMin,  yMax);  [BUGGY]  NON_BRACKETING_MESSAGE,  min,  max,  yMin,  yMax);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	1.0	184	185	1	replace	throw  MathRuntimeException.createIllegalArgumentException(false,  min,  ret,  yMin,  yMax);	throw  MathRuntimeException.createIllegalArgumentException(    NON_BRACKETING_MESSAGE,  min,  max,  yMin,  yMax);  	non-compiled	[CE]  no  suitable  method  found  for  createIllegalArgumentException(boolean,double,double,double,double)	3	None	replace
123	[BUG]  [BUGGY]  throw  MathRuntimeException.createIllegalArgumentException(math,  min,  max,  yMin,  yMax);  [CE]  cannot  find  symbol  math  [CONTEXT]  }  else  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(max,  0);  ret  =  max;  }  else  {    [BUGGY]  throw  MathRuntimeException.createIllegalArgumentException(math,  min,  max,  yMin,  yMax);  [BUGGY]  NON_BRACKETING_MESSAGE,  min,  max,  yMin,  yMax);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	1.0	184	185	1	replace	throw  MathRuntimeException.createIllegalArgumentException(math,  min,  max,  yMin,  yMax);	throw  MathRuntimeException.createIllegalArgumentException(    NON_BRACKETING_MESSAGE,  min,  max,  yMin,  yMax);  	non-compiled	[CE]  cannot  find  symbol  math	3	None	replace
124	[BUG]  [BUGGY]  throw  MathRuntimeException.createIllegalArgumentException(math,  min,  ret,  yMin,  yMax);  [CE]  cannot  find  symbol  math  [CONTEXT]  }  else  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(max,  0);  ret  =  max;  }  else  {    [BUGGY]  throw  MathRuntimeException.createIllegalArgumentException(math,  min,  ret,  yMin,  yMax);  [BUGGY]  NON_BRACKETING_MESSAGE,  min,  max,  yMin,  yMax);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	1.0	184	185	1	replace	throw  MathRuntimeException.createIllegalArgumentException(math,  min,  ret,  yMin,  yMax);	throw  MathRuntimeException.createIllegalArgumentException(    NON_BRACKETING_MESSAGE,  min,  max,  yMin,  yMax);  	non-compiled	[CE]  cannot  find  symbol  math	3	None	replace
142	[BUG]  [BUGGY]    double  yMax  =  f.value(max);  Math.abs(yInitial)  <  functionValueAccuracy)  {  setResult(initial,  0);  [CE]  not  a  statement  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  clearResult();  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  [BUGGY]    double  yMax  =  f.value(max);  Math.abs(yInitial)  <  functionValueAccuracy)  {  setResult(initial,  0);  [BUGGY]  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	107	107	1	replace	    double  yMax  =  f.value(max);  Math.abs(yInitial)  <  functionValueAccuracy)  {  setResult(initial,  0);		non-compiled	[CE]  not  a  statement	12	None	add
143	[BUG]  [BUGGY]    double  yMax  =  f.value(max);  Math.abs(yInitial)  <  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  [CE]  not  a  statement  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  clearResult();  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  [BUGGY]    double  yMax  =  f.value(max);  Math.abs(yInitial)  <  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  [BUGGY]  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	107	107	1	replace	    double  yMax  =  f.value(max);  Math.abs(yInitial)  <  functionValueAccuracy)  {  setResult(initial,  0);  return  result;		non-compiled	[CE]  not  a  statement	12	None	add
144	[BUG]  [BUGGY]    double  yMax  =  f.value(max);  Math.abs(yInitial)  >=  functionValueAccuracy)  {  setResult(initial,  0);  [CE]  not  a  statement  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  clearResult();  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  [BUGGY]    double  yMax  =  f.value(max);  Math.abs(yInitial)  >=  functionValueAccuracy)  {  setResult(initial,  0);  [BUGGY]  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	107	107	1	replace	    double  yMax  =  f.value(max);  Math.abs(yInitial)  >=  functionValueAccuracy)  {  setResult(initial,  0);		non-compiled	[CE]  not  a  statement	12	None	add
145	[BUG]  [BUGGY]    double  yMax  =  f.value(max);  Math.abs(yInitial)  {  functionValueAccuracy)  {  setResult(initial,  0);  [CE]  ';'  expected  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  clearResult();  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  [BUGGY]    double  yMax  =  f.value(max);  Math.abs(yInitial)  {  functionValueAccuracy)  {  setResult(initial,  0);  [BUGGY]  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	107	107	1	replace	    double  yMax  =  f.value(max);  Math.abs(yInitial)  {  functionValueAccuracy)  {  setResult(initial,  0);		non-compiled	[CE]  ';'  expected	12	None	add
164	[BUG]  [BUGGY]  if(Math.abs(yMax)  <=  functionValueAccuracy)  {  [CE]  cannot  find  symbol  yMax  [CONTEXT]    double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  [BUGGY]  if(Math.abs(yMax)  <=  functionValueAccuracy)  {  [BUGGY]  setResult(yMin,  0);  return  result;  }  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }    [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	114	114	1	replace	if(Math.abs(yMax)  <=  functionValueAccuracy)  {	if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  	non-compiled	[CE]  cannot  find  symbol  yMax	15	None	replace
181	[BUG]  [BUGGY]    double  min  =  f.value(min);  [CE]  variable  min  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]    double  min  =  f.value(min);  [BUGGY]  clearResult();  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	102	102	1	replace	    double  min  =  f.value(min);		non-compiled	[CE]  variable  min  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)	6	None	add
182	[BUG]  [BUGGY]  [FE]  MathRuntimeException$4  testInitialGuess  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]    clearResult();  verifySequence(min,  max,  f.value(min));  [BUGGY]  clearResult();  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	102	102	1	add	    clearResult();  verifySequence(min,  max,  f.value(min));		compilable	  [FE]  MathRuntimeException$4  testInitialGuess	6	1
183	[BUG]  [BUGGY]    clearResult();  verifySequence(min,  max,  f.value(min));  [FE]  MathRuntimeException$4  testInitialGuess  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]    clearResult();  verifySequence(min,  max,  f.value(min));  [BUGGY]  clearResult();  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	102	102	1	replace	    clearResult();  verifySequence(min,  max,  f.value(min));		compilable	  [FE]  MathRuntimeException$4  testInitialGuess	6	1	add
183	[BUG]  [BUGGY]    clearResult();  verifySequence(min,  max,  f.value(min),  max);  [CE]  method  verifySequence  in  class  UnivariateRealSolverImpl  cannot  be  applied  to  given  types;  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]    clearResult();  verifySequence(min,  max,  f.value(min),  max);  [BUGGY]  clearResult();  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	102	102	1	replace	    clearResult();  verifySequence(min,  max,  f.value(min),  max);		non-compiled	[CE]  method  verifySequence  in  class  UnivariateRealSolverImpl  cannot  be  applied  to  given  types;	6	None	add
184	[BUG]  [BUGGY]    double  min  =  f.value(min);  setResult(max,  0);  [CE]  variable  min  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]    double  min  =  f.value(min);  setResult(max,  0);  [BUGGY]  clearResult();  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	102	102	1	replace	    double  min  =  f.value(min);  setResult(max,  0);		non-compiled	[CE]  variable  min  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)	6	None	add
202	[BUG]  [BUGGY]  validateSequence(min,  max);  [CE]  cannot  find  symbol  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]  validateSequence(min,  max);  [BUGGY]  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	102	102	1	replace	validateSequence(min,  max);	clearResult();  	non-compiled	[CE]  cannot  find  symbol	5	None	replace
204	[BUG]  [BUGGY]  [FE]  AssertionFailedError  testBadEndpoints  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]  verifySequence(min,  initial,  max);  [BUGGY]  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	102	102	1	add	verifySequence(min,  initial,  max);	clearResult();  	compilable	  [FE]  AssertionFailedError  testBadEndpoints	5	1
205	[BUG]  [BUGGY]  verifySequence(min,  initial,  max);  [FE]  AssertionFailedError  testBadEndpoints  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]  verifySequence(min,  initial,  max);  [BUGGY]  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	102	102	1	replace	verifySequence(min,  initial,  max);	clearResult();  	compilable	  [FE]  AssertionFailedError  testBadEndpoints	5	1	replace
