text	label
com.google.gson.stream.JsonWriter:155-REPLACEMENT_CHARS['\f'] = "\\f";	0
com.google.gson.stream.JsonWriter:156-HTML_SAFE_REPLACEMENT_CHARS = REPLACEMENT_CHARS.clone();	0
com.google.gson.stream.JsonWriter:157-HTML_SAFE_REPLACEMENT_CHARS['<'] = "\\u003c";	0
com.google.gson.stream.JsonWriter:158-HTML_SAFE_REPLACEMENT_CHARS['>'] = "\\u003e";	0
com.google.gson.stream.JsonWriter:159-HTML_SAFE_REPLACEMENT_CHARS['&'] = "\\u0026";	0
com.google.gson.stream.JsonWriter:160-HTML_SAFE_REPLACEMENT_CHARS['='] = "\\u003d";	0
com.google.gson.stream.JsonWriter:161-HTML_SAFE_REPLACEMENT_CHARS['\''] = "\\u0027";	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:111-mapped = getTypeAdapter(constructorConstructor, context, fieldType, annotation);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:56-FieldNamingStrategy fieldNamingPolicy, Excluder excluder) {	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:57-this.constructorConstructor = constructorConstructor;	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:58-this.fieldNamingPolicy = fieldNamingPolicy;	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:59-this.excluder = excluder;	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:60-}	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:63-return excludeField(f, serialize, excluder);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:67-return !excluder.excludeClass(f.getType(), serialize) && !excluder.excludeField(f, serialize);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:72-SerializedName annotation = f.getAnnotation(SerializedName.class);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:73-if (annotation == null) {	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:74-String name = fieldNamingPolicy.translateName(f);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:75-return Collections.singletonList(name);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:93-Class<? super T> raw = type.getRawType();	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:95-if (!Object.class.isAssignableFrom(raw)) {	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:99-ObjectConstructor<T> constructor = constructorConstructor.get(type);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:100-return new Adapter<T>(constructor, getBoundFields(gson, type, raw));	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:106-final boolean isPrimitive = Primitives.isPrimitive(fieldType.getRawType());	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:108-JsonAdapter annotation = field.getAnnotation(JsonAdapter.class);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:109-TypeAdapter<?> mapped = null;	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:110-if (annotation != null) {	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:113-final boolean jsonAdapterPresent = mapped != null;	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:114-if (mapped == null) mapped = context.getAdapter(fieldType);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:116-final TypeAdapter<?> typeAdapter = mapped;	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:117-return new ReflectiveTypeAdapterFactory.BoundField(name, serialize, deserialize) {	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:142-Map<String, BoundField> result = new LinkedHashMap<String, BoundField>();	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:143-if (raw.isInterface()) {	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:147-Type declaredType = type.getType();	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:148-while (raw != Object.class) {	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:149-Field[] fields = raw.getDeclaredFields();	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:150-for (Field field : fields) {	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:151-boolean serialize = excludeField(field, true);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:152-boolean deserialize = excludeField(field, false);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:153-if (!serialize && !deserialize) {	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:156-field.setAccessible(true);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:157-Type fieldType = $Gson$Types.resolve(type.getType(), raw, field.getGenericType());	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:158-List<String> fieldNames = getFieldNames(field);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:159-BoundField previous = null;	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:160-for (int i = 0; i < fieldNames.size(); ++i) {	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:161-String name = fieldNames.get(i);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:162-if (i != 0) serialize = false; // only serialize the default name	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:163-BoundField boundField = createBoundField(context, field, name,	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:165-BoundField replaced = result.put(name, boundField);	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:166-if (previous == null) previous = replaced;	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:168-if (previous != null) {	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:173-type = TypeToken.get($Gson$Types.resolve(type.getType(), raw, raw.getGenericSuperclass()));	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:174-raw = type.getRawType();	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:175-}	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:176-return result;	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:78-String serializedName = annotation.value();	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory:79-String[] alternates = annotation.alternate();	0
com.google.gson.internal.bind.TypeAdapters:69-public static final TypeAdapter<Class> CLASS = new TypeAdapter<Class>() {	0
com.google.gson.internal.bind.TypeAdapters:90-public static final TypeAdapterFactory CLASS_FACTORY = newFactory(Class.class, CLASS);	0
com.google.gson.internal.bind.TypeAdapters:92-public static final TypeAdapter<BitSet> BIT_SET = new TypeAdapter<BitSet>() {	0
com.google.gson.internal.bind.TypeAdapters:149-public static final TypeAdapterFactory BIT_SET_FACTORY = newFactory(BitSet.class, BIT_SET);	0
com.google.gson.internal.bind.TypeAdapters:151-public static final TypeAdapter<Boolean> BOOLEAN = new TypeAdapter<Boolean>() {	0
com.google.gson.internal.bind.TypeAdapters:173-public static final TypeAdapter<Boolean> BOOLEAN_AS_STRING = new TypeAdapter<Boolean>() {	0
com.google.gson.internal.bind.TypeAdapters:187-public static final TypeAdapterFactory BOOLEAN_FACTORY	0
com.google.gson.internal.bind.TypeAdapters:190-public static final TypeAdapter<Number> BYTE = new TypeAdapter<Number>() {	0
com.google.gson.internal.bind.TypeAdapters:210-public static final TypeAdapterFactory BYTE_FACTORY	0
com.google.gson.internal.bind.TypeAdapters:213-public static final TypeAdapter<Number> SHORT = new TypeAdapter<Number>() {	0
com.google.gson.internal.bind.TypeAdapters:232-public static final TypeAdapterFactory SHORT_FACTORY	0
com.google.gson.internal.bind.TypeAdapters:235-public static final TypeAdapter<Number> INTEGER = new TypeAdapter<Number>() {	0
com.google.gson.internal.bind.TypeAdapters:253-public static final TypeAdapterFactory INTEGER_FACTORY	0
com.google.gson.internal.bind.TypeAdapters:256-public static final TypeAdapter<AtomicInteger> ATOMIC_INTEGER = new TypeAdapter<AtomicInteger>() {	0
com.google.gson.internal.bind.TypeAdapters:268-public static final TypeAdapterFactory ATOMIC_INTEGER_FACTORY =	0
com.google.gson.internal.bind.TypeAdapters:271-public static final TypeAdapter<AtomicBoolean> ATOMIC_BOOLEAN = new TypeAdapter<AtomicBoolean>() {	0
com.google.gson.internal.bind.TypeAdapters:279-public static final TypeAdapterFactory ATOMIC_BOOLEAN_FACTORY =	0
com.google.gson.internal.bind.TypeAdapters:282-public static final TypeAdapter<AtomicIntegerArray> ATOMIC_INTEGER_ARRAY = new TypeAdapter<AtomicIntegerArray>() {	0
com.google.gson.internal.bind.TypeAdapters:310-public static final TypeAdapterFactory ATOMIC_INTEGER_ARRAY_FACTORY =	0
com.google.gson.internal.bind.TypeAdapters:313-public static final TypeAdapter<Number> LONG = new TypeAdapter<Number>() {	0
com.google.gson.internal.bind.TypeAdapters:332-public static final TypeAdapter<Number> FLOAT = new TypeAdapter<Number>() {	0
com.google.gson.internal.bind.TypeAdapters:347-public static final TypeAdapter<Number> DOUBLE = new TypeAdapter<Number>() {	0
com.google.gson.internal.bind.TypeAdapters:362-public static final TypeAdapter<Number> NUMBER = new TypeAdapter<Number>() {	0
com.google.gson.internal.bind.TypeAdapters:382-public static final TypeAdapterFactory NUMBER_FACTORY = newFactory(Number.class, NUMBER);	0
com.google.gson.internal.bind.TypeAdapters:384-public static final TypeAdapter<Character> CHARACTER = new TypeAdapter<Character>() {	0
com.google.gson.internal.bind.TypeAdapters:403-public static final TypeAdapterFactory CHARACTER_FACTORY	0
com.google.gson.internal.bind.TypeAdapters:406-public static final TypeAdapter<String> STRING = new TypeAdapter<String>() {	0
com.google.gson.internal.bind.TypeAdapters:426-public static final TypeAdapter<BigDecimal> BIG_DECIMAL = new TypeAdapter<BigDecimal>() {	0
com.google.gson.internal.bind.TypeAdapters:444-public static final TypeAdapter<BigInteger> BIG_INTEGER = new TypeAdapter<BigInteger>() {	0
com.google.gson.internal.bind.TypeAdapters:462-public static final TypeAdapterFactory STRING_FACTORY = newFactory(String.class, STRING);	0
com.google.gson.internal.bind.TypeAdapters:464-public static final TypeAdapter<StringBuilder> STRING_BUILDER = new TypeAdapter<StringBuilder>() {	0
com.google.gson.internal.bind.TypeAdapters:479-public static final TypeAdapterFactory STRING_BUILDER_FACTORY =	0
com.google.gson.internal.bind.TypeAdapters:482-public static final TypeAdapter<StringBuffer> STRING_BUFFER = new TypeAdapter<StringBuffer>() {	0
com.google.gson.internal.bind.TypeAdapters:497-public static final TypeAdapterFactory STRING_BUFFER_FACTORY =	0
com.google.gson.internal.bind.TypeAdapters:500-public static final TypeAdapter<URL> URL = new TypeAdapter<URL>() {	0
com.google.gson.internal.bind.TypeAdapters:516-public static final TypeAdapterFactory URL_FACTORY = newFactory(URL.class, URL);	0
com.google.gson.internal.bind.TypeAdapters:518-public static final TypeAdapter<URI> URI = new TypeAdapter<URI>() {	0
com.google.gson.internal.bind.TypeAdapters:538-public static final TypeAdapterFactory URI_FACTORY = newFactory(URI.class, URI);	0
com.google.gson.internal.bind.TypeAdapters:540-public static final TypeAdapter<InetAddress> INET_ADDRESS = new TypeAdapter<InetAddress>() {	0
com.google.gson.internal.bind.TypeAdapters:556-public static final TypeAdapterFactory INET_ADDRESS_FACTORY =	0
com.google.gson.internal.bind.TypeAdapters:559-public static final TypeAdapter<UUID> UUID = new TypeAdapter<UUID>() {	0
com.google.gson.internal.bind.TypeAdapters:574-public static final TypeAdapterFactory UUID_FACTORY = newFactory(UUID.class, UUID);	0
com.google.gson.internal.bind.TypeAdapters:576-public static final TypeAdapter<Currency> CURRENCY = new TypeAdapter<Currency>() {	0
com.google.gson.internal.bind.TypeAdapters:586-public static final TypeAdapterFactory CURRENCY_FACTORY = newFactory(Currency.class, CURRENCY);	0
com.google.gson.internal.bind.TypeAdapters:588-public static final TypeAdapterFactory TIMESTAMP_FACTORY = new TypeAdapterFactory() {	0
com.google.gson.internal.bind.TypeAdapters:609-public static final TypeAdapter<Calendar> CALENDAR = new TypeAdapter<Calendar>() {	0
com.google.gson.internal.bind.TypeAdapters:674-public static final TypeAdapterFactory CALENDAR_FACTORY =	0
com.google.gson.internal.bind.TypeAdapters:677-public static final TypeAdapter<Locale> LOCALE = new TypeAdapter<Locale>() {	0
com.google.gson.internal.bind.TypeAdapters:712-public static final TypeAdapterFactory LOCALE_FACTORY = newFactory(Locale.class, LOCALE);	0
com.google.gson.internal.bind.TypeAdapters:714-public static final TypeAdapter<JsonElement> JSON_ELEMENT = new TypeAdapter<JsonElement>() {	0
com.google.gson.internal.bind.JsonTreeReader:66-super(UNREADABLE_READER);	0
com.google.gson.internal.bind.JsonTreeReader:51-private Object[] stack = new Object[32];	0
com.google.gson.internal.bind.JsonTreeReader:52-private int stackSize = 0;	0
com.google.gson.internal.bind.JsonTreeReader:62-private String[] pathNames = new String[32];	0
com.google.gson.internal.bind.JsonTreeReader:63-private int[] pathIndices = new int[32];	0
com.google.gson.internal.bind.JsonTreeReader:67-push(element);	0
com.google.gson.internal.bind.JsonTreeReader:68-}	0
com.google.gson.internal.bind.JsonTreeReader:38-private static final Reader UNREADABLE_READER = new Reader() {	0
com.google.gson.internal.bind.JsonTreeReader:46-private static final Object SENTINEL_CLOSED = new Object();	0
com.google.gson.internal.bind.JsonTreeReader:107-if (stackSize == 0) {	0
com.google.gson.internal.bind.JsonTreeReader:111-Object o = peekStack();	0
com.google.gson.internal.bind.JsonTreeReader:112-if (o instanceof Iterator) {	0
com.google.gson.internal.bind.JsonTreeReader:125-} else if (o instanceof JsonObject) {	0
com.google.gson.internal.bind.JsonTreeReader:126-return JsonToken.BEGIN_OBJECT;	0
com.google.gson.internal.bind.JsonTreeReader:150-return stack[stackSize - 1];	0
com.google.gson.internal.bind.JsonTreeReader:154-Object result = stack[--stackSize];	0
com.google.gson.internal.bind.JsonTreeReader:155-stack[stackSize] = null;	0
com.google.gson.internal.bind.JsonTreeReader:156-return result;	0
com.google.gson.internal.bind.JsonTreeReader:257-if (peek() == JsonToken.NAME) {	0
com.google.gson.internal.bind.JsonTreeReader:261-popStack();	0
com.google.gson.internal.bind.JsonTreeReader:262-pathNames[stackSize - 1] = "null";	1
com.google.gson.internal.bind.JsonTreeReader:280-if (stackSize == stack.length) {	0
com.google.gson.internal.bind.JsonTreeReader:291-stack[stackSize++] = newTop;	0
com.google.gson.internal.bind.JsonTreeReader:292-}	0
com.google.gson.internal.bind.JsonTreeReader:71-expect(JsonToken.BEGIN_ARRAY);	0
com.google.gson.internal.bind.JsonTreeReader:72-JsonArray array = (JsonArray) peekStack();	0
com.google.gson.internal.bind.JsonTreeReader:73-push(array.iterator());	0
com.google.gson.internal.bind.JsonTreeReader:74-pathIndices[stackSize - 1] = 0;	0
com.google.gson.internal.bind.JsonTreeReader:75-}	0
com.google.gson.internal.bind.JsonTreeReader:78-expect(JsonToken.END_ARRAY);	0
com.google.gson.internal.bind.JsonTreeReader:79-popStack(); // empty iterator	0
com.google.gson.internal.bind.JsonTreeReader:80-popStack(); // array	0
com.google.gson.internal.bind.JsonTreeReader:81-if (stackSize > 0) {	0
com.google.gson.internal.bind.JsonTreeReader:82-pathIndices[stackSize - 1]++;	0
com.google.gson.internal.bind.JsonTreeReader:84-}	0
com.google.gson.internal.bind.JsonTreeReader:87-expect(JsonToken.BEGIN_OBJECT);	0
com.google.gson.internal.bind.JsonTreeReader:88-JsonObject object = (JsonObject) peekStack();	0
com.google.gson.internal.bind.JsonTreeReader:89-push(object.entrySet().iterator());	0
com.google.gson.internal.bind.JsonTreeReader:90-}	0
com.google.gson.internal.bind.JsonTreeReader:93-expect(JsonToken.END_OBJECT);	0
com.google.gson.internal.bind.JsonTreeReader:94-popStack(); // empty iterator	0
com.google.gson.internal.bind.JsonTreeReader:95-popStack(); // object	0
com.google.gson.internal.bind.JsonTreeReader:96-if (stackSize > 0) {	0
com.google.gson.internal.bind.JsonTreeReader:97-pathIndices[stackSize - 1]++;	0
com.google.gson.internal.bind.JsonTreeReader:99-}	0
com.google.gson.internal.bind.JsonTreeReader:102-JsonToken token = peek();	0
com.google.gson.internal.bind.JsonTreeReader:103-return token != JsonToken.END_OBJECT && token != JsonToken.END_ARRAY;	0
com.google.gson.internal.bind.JsonTreeReader:108-return JsonToken.END_DOCUMENT;	0
com.google.gson.internal.bind.JsonTreeReader:113-boolean isObject = stack[stackSize - 2] instanceof JsonObject;	0
com.google.gson.internal.bind.JsonTreeReader:114-Iterator<?> iterator = (Iterator<?>) o;	0
com.google.gson.stream.JsonReader:820-result = Long.toString(peekedLong);	0
com.google.gson.stream.JsonReader:819-} else if (p == PEEKED_LONG) {	0
com.google.gson.stream.JsonReader:816-} else if (p == PEEKED_BUFFERED) {	0
com.google.gson.stream.JsonReader:453-return JsonToken.NUMBER;	0
com.google.gson.stream.JsonReader:672-if (last == NUMBER_CHAR_NONE) {	0
com.google.gson.stream.JsonReader:673-negative = true;	0
com.google.gson.stream.JsonReader:674-last = NUMBER_CHAR_SIGN;	0
com.google.gson.stream.JsonReader:675-continue;	0
com.google.gson.stream.JsonReader:732-peekedLong = negative ? value : -value;	0
com.google.gson.stream.JsonReader:733-pos += i;	0
com.google.gson.stream.JsonReader:734-return peeked = PEEKED_LONG;	0
com.google.gson.stream.JsonReader:586-return result;	0
com.google.gson.stream.JsonReader:711-if (last == NUMBER_CHAR_SIGN || last == NUMBER_CHAR_NONE) {	0
com.google.gson.stream.JsonReader:712-value = -(c - '0');	0
com.google.gson.stream.JsonReader:713-last = NUMBER_CHAR_DIGIT;	0
com.google.gson.stream.JsonReader:814-} else if (p == PEEKED_DOUBLE_QUOTED) {	0
com.google.gson.stream.JsonReader:655-for (; true; i++) {	0
com.google.gson.stream.JsonReader:812-} else if (p == PEEKED_SINGLE_QUOTED) {	0
com.google.gson.stream.JsonReader:827-peeked = PEEKED_NONE;	0
com.google.gson.stream.JsonReader:828-pathIndices[stackSize - 1]++;	0
com.google.gson.stream.JsonReader:829-return result;	0
com.google.gson.stream.JsonReader:707-break charactersOfNumber;	0
com.google.gson.stream.JsonReader:731-if (last == NUMBER_CHAR_DIGIT && fitsInLong && (value != Long.MIN_VALUE || negative)) {	1
com.google.gson.stream.JsonReader:810-if (p == PEEKED_UNQUOTED) {	0
com.google.gson.stream.JsonReader:805-int p = peeked;	0
com.google.gson.stream.JsonReader:806-if (p == PEEKED_NONE) {	0
com.google.gson.stream.JsonReader:428-switch (p) {	0
com.google.gson.stream.JsonReader:326-this.lenient = lenient;	0
com.google.gson.stream.JsonReader:327-}	0
com.google.gson.stream.JsonReader:616-return PEEKED_NONE;	0
com.google.gson.stream.JsonReader:706-if (!isLiteral(c)) {	0
com.google.gson.stream.JsonReader:763-return false;	0
com.google.gson.stream.JsonReader:584-result = peekNumber();	0
com.google.gson.stream.JsonReader:585-if (result != PEEKED_NONE) {	0
com.google.gson.stream.JsonReader:643-char[] buffer = this.buffer;	0
com.google.gson.stream.JsonReader:644-int p = pos;	0
com.google.gson.stream.JsonReader:645-int l = limit;	0
com.google.gson.stream.JsonReader:647-long value = 0; // Negative to accommodate Long.MIN_VALUE more easily.	0
com.google.gson.stream.JsonReader:648-boolean negative = false;	0
com.google.gson.stream.JsonReader:649-boolean fitsInLong = true;	0
com.google.gson.stream.JsonReader:650-int last = NUMBER_CHAR_NONE;	0
com.google.gson.stream.JsonReader:652-int i = 0;	0
com.google.gson.stream.JsonReader:656-if (p + i == l) {	0
com.google.gson.stream.JsonReader:669-char c = buffer[p + i];	0
com.google.gson.stream.JsonReader:670-switch (c) {	0
com.google.gson.stream.JsonReader:705-if (c < '0' || c > '9') {	0
com.google.gson.stream.JsonReader:611-} else if (c == 'n' || c == 'N') {	0
com.google.gson.stream.JsonReader:607-} else if (c == 'f' || c == 'F') {	0
com.google.gson.stream.JsonReader:425-p = doPeek();	0
com.google.gson.stream.JsonReader:423-int p = peeked;	0
com.google.gson.stream.JsonWriter:496-throw new IllegalArgumentException("Numeric values must be finite, but was " + value);	0
com.google.gson.stream.JsonWriter:235-this.lenient = lenient;	0
com.google.gson.stream.JsonWriter:236-}	0
com.google.gson.stream.JsonWriter:494-writeDeferredName();	0
com.google.gson.stream.JsonWriter:495-if (Double.isNaN(value) || Double.isInfinite(value)) {	1
com.google.gson.stream.JsonWriter:287-writeDeferredName();	0
com.google.gson.stream.JsonWriter:288-return open(EMPTY_ARRAY, "[");	0
com.google.gson.stream.JsonWriter:325-beforeValue();	0
com.google.gson.stream.JsonWriter:326-push(empty);	0
com.google.gson.stream.JsonWriter:327-out.write(openBracket);	0
com.google.gson.stream.JsonWriter:328-return this;	0
com.google.gson.stream.JsonWriter:376-stack[stackSize - 1] = topOfStack;	0
com.google.gson.stream.JsonWriter:377-}	0
com.google.gson.stream.JsonWriter:405-}	0
com.google.gson.stream.JsonWriter:629-switch (peek()) {	0
com.google.gson.stream.JsonWriter:637-replaceTop(NONEMPTY_DOCUMENT);	0
com.google.gson.stream.JsonWriter:638-break;	0
com.google.gson.stream.JsonWriter:658-}	0
com.google.gson.stream.JsonWriter:197-public JsonWriter(Writer out) {	0
com.google.gson.stream.JsonWriter:167-private int[] stack = new int[32];	0
com.google.gson.stream.JsonWriter:168-private int stackSize = 0;	0
com.google.gson.stream.JsonWriter:170-push(EMPTY_DOCUMENT);	0
com.google.gson.stream.JsonWriter:182-private String separator = ":";	0
com.google.gson.stream.JsonWriter:190-private boolean serializeNulls = true;	0
com.google.gson.stream.JsonWriter:198-if (out == null) {	0
com.google.gson.stream.JsonWriter:201-this.out = out;	0
com.google.gson.stream.JsonWriter:202-}	0
com.google.gson.stream.JsonWriter:145-REPLACEMENT_CHARS = new String[128];	0
com.google.gson.stream.JsonWriter:146-for (int i = 0; i <= 0x1f; i++) {	0
com.google.gson.stream.JsonWriter:147-REPLACEMENT_CHARS[i] = String.format("\\u%04x", (int) i);	0
com.google.gson.stream.JsonWriter:149-REPLACEMENT_CHARS['"'] = "\\\"";	0
com.google.gson.stream.JsonWriter:150-REPLACEMENT_CHARS['\\'] = "\\\\";	0
com.google.gson.stream.JsonWriter:151-REPLACEMENT_CHARS['\t'] = "\\t";	0
com.google.gson.stream.JsonWriter:152-REPLACEMENT_CHARS['\b'] = "\\b";	0
com.google.gson.stream.JsonWriter:153-REPLACEMENT_CHARS['\n'] = "\\n";	0
com.google.gson.stream.JsonWriter:154-REPLACEMENT_CHARS['\r'] = "\\r";	0
com.google.gson.stream.JsonWriter:155-REPLACEMENT_CHARS['\f'] = "\\f";	0
com.google.gson.stream.JsonWriter:156-HTML_SAFE_REPLACEMENT_CHARS = REPLACEMENT_CHARS.clone();	0
com.google.gson.stream.JsonWriter:157-HTML_SAFE_REPLACEMENT_CHARS['<'] = "\\u003c";	0
com.google.gson.stream.JsonWriter:158-HTML_SAFE_REPLACEMENT_CHARS['>'] = "\\u003e";	0
com.google.gson.stream.JsonWriter:159-HTML_SAFE_REPLACEMENT_CHARS['&'] = "\\u0026";	0
com.google.gson.stream.JsonWriter:160-HTML_SAFE_REPLACEMENT_CHARS['='] = "\\u003d";	0
com.google.gson.stream.JsonWriter:161-HTML_SAFE_REPLACEMENT_CHARS['\''] = "\\u0027";	0
com.google.gson.stream.JsonWriter:162-}	0
com.google.gson.stream.JsonWriter:354-if (stackSize == stack.length) {	0
com.google.gson.stream.JsonWriter:359-stack[stackSize++] = newTop;	0
com.google.gson.stream.JsonWriter:360-}	0
com.google.gson.stream.JsonWriter:366-if (stackSize == 0) {	0
com.google.gson.stream.JsonWriter:369-return stack[stackSize - 1];	0
com.google.gson.stream.JsonWriter:400-if (deferredName != null) {	0
com.google.gson.DefaultDateTypeAdapter:100-throw new JsonParseException("The date should be a string value");	0
com.google.gson.DefaultDateTypeAdapter:99-if (in.peek() != JsonToken.STRING) {	1
com.google.gson.DefaultDateTypeAdapter:49-this(dateType,	0
com.google.gson.DefaultDateTypeAdapter:52-}	0
com.google.gson.DefaultDateTypeAdapter:74-DefaultDateTypeAdapter(final Class<? extends Date> dateType, DateFormat enUsFormat, DateFormat localFormat) {	0
com.google.gson.DefaultDateTypeAdapter:75-if ( dateType != Date.class && dateType != java.sql.Date.class && dateType != Timestamp.class ) {	0
com.google.gson.DefaultDateTypeAdapter:78-this.dateType = dateType;	0
com.google.gson.DefaultDateTypeAdapter:79-this.enUsFormat = enUsFormat;	0
com.google.gson.DefaultDateTypeAdapter:80-this.localFormat = localFormat;	0
com.google.gson.DefaultDateTypeAdapter:81-}	0
com.google.gson.DefaultDateTypeAdapter:55-this(dateType, new SimpleDateFormat(datePattern, Locale.US), new SimpleDateFormat(datePattern));	0
com.google.gson.DefaultDateTypeAdapter:56-}	0
com.google.gson.DefaultDateTypeAdapter:59-this(dateType, DateFormat.getDateInstance(style, Locale.US), DateFormat.getDateInstance(style));	0
com.google.gson.DefaultDateTypeAdapter:60-}	0
com.google.gson.DefaultDateTypeAdapter:63-this(Date.class,	0
com.google.gson.DefaultDateTypeAdapter:66-}	0
com.google.gson.DefaultDateTypeAdapter:69-this(dateType,	0
com.google.gson.DefaultDateTypeAdapter:72-}	0
com.google.gson.DefaultDateTypeAdapter:76-throw new IllegalArgumentException("Date type must be one of " + Date.class + ", " + Timestamp.class + ", or " + java.sql.Date.class + " but was " + dateType);	0
com.google.gson.DefaultDateTypeAdapter:87-if (value == null) {	0
com.google.gson.DefaultDateTypeAdapter:88-out.nullValue();	0
com.google.gson.DefaultDateTypeAdapter:89-return;	0
com.google.gson.DefaultDateTypeAdapter:91-synchronized (localFormat) {	0
com.google.gson.DefaultDateTypeAdapter:92-String dateFormatAsString = enUsFormat.format(value);	0
com.google.gson.DefaultDateTypeAdapter:93-out.value(dateFormatAsString);	0
com.google.gson.DefaultDateTypeAdapter:94-}	0
com.google.gson.DefaultDateTypeAdapter:95-}	0
com.google.gson.DefaultDateTypeAdapter:102-Date date = deserializeToDate(in.nextString());	0
com.google.gson.DefaultDateTypeAdapter:103-if (dateType == Date.class) {	0
com.google.gson.DefaultDateTypeAdapter:104-return date;	0
com.google.gson.DefaultDateTypeAdapter:105-} else if (dateType == Timestamp.class) {	0
com.google.gson.DefaultDateTypeAdapter:106-return new Timestamp(date.getTime());	0
com.google.gson.DefaultDateTypeAdapter:107-} else if (dateType == java.sql.Date.class) {	0
com.google.gson.DefaultDateTypeAdapter:108-return new java.sql.Date(date.getTime());	0
com.google.gson.DefaultDateTypeAdapter:111-throw new AssertionError();	0
com.google.gson.DefaultDateTypeAdapter:116-synchronized (localFormat) {	0
com.google.gson.DefaultDateTypeAdapter:118-return localFormat.parse(s);	0
com.google.gson.DefaultDateTypeAdapter:119-} catch (ParseException ignored) {}	0
com.google.gson.DefaultDateTypeAdapter:121-return enUsFormat.parse(s);	0
com.google.gson.DefaultDateTypeAdapter:122-} catch (ParseException ignored) {}	0
com.google.gson.DefaultDateTypeAdapter:124-return ISO8601Utils.parse(s, new ParsePosition(0));	0
com.google.gson.DefaultDateTypeAdapter:125-} catch (ParseException e) {	0
com.google.gson.DefaultDateTypeAdapter:126-throw new JsonSyntaxException(s, e);	0
com.google.gson.DefaultDateTypeAdapter:128-}	0
com.google.gson.DefaultDateTypeAdapter:133-StringBuilder sb = new StringBuilder();	0
com.google.gson.DefaultDateTypeAdapter:134-sb.append(SIMPLE_NAME);	0
com.google.gson.DefaultDateTypeAdapter:135-sb.append('(').append(localFormat.getClass().getSimpleName()).append(')');	0
com.google.gson.DefaultDateTypeAdapter:136-return sb.toString();	0
com.fasterxml.jackson.core.io.NumberInput:295-return new BigDecimal(numStr);	1
com.fasterxml.jackson.core.util.TextBuffer:215-_inputBuffer = null;	0
com.fasterxml.jackson.core.util.TextBuffer:216-_inputStart = -1;	0
com.fasterxml.jackson.core.util.TextBuffer:217-_inputLen = 0;	0
com.fasterxml.jackson.core.util.TextBuffer:219-_resultString = value;	0
com.fasterxml.jackson.core.util.TextBuffer:220-_resultArray = null;	0
