bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
this_action3	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]  double  delta  =  x2  -  x0;  [BUGGY]  double  oldDelta  =  delta;  int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	175	175	1	add	double  delta  =  x2  -  x0;	double  delta  =  x1  -  x0;  	compilable	  [FE]  IllegalArgumentException  testRootEndpoints	11	1
222	[BUG]  [BUGGY]  double  oldDelta  =  delta  *  Math.pow(Math.abs(y0)*  Math.log(x1),  Math.log(y0)));  [CE]  ';'  expected  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  [BUGGY]  double  oldDelta  =  delta  *  Math.pow(Math.abs(y0)*  Math.log(x1),  Math.log(y0)));  [BUGGY]    int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	176	176	1	replace	double  oldDelta  =  delta  *  Math.pow(Math.abs(y0)*  Math.log(x1),  Math.log(y0)));	double  oldDelta  =  delta;  	non-compiled	[CE]  ';'  expected	13	None	replace
223	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  [BUGGY]  double  oldDelta  =  delta  *  Math.pow(Math.abs(y0)*  Math.log(x0),  y1);  [BUGGY]    int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	176	176	1	add	double  oldDelta  =  delta  *  Math.pow(Math.abs(y0)*  Math.log(x0),  y1);	double  oldDelta  =  delta;  	compilable	  [FE]  IllegalArgumentException  testRootEndpoints	13	1
224	[BUG]  [BUGGY]  double  oldDelta  =  delta  *  Math.pow(Math.abs(y0)*  Math.log(x0),  y1);  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  [BUGGY]  double  oldDelta  =  delta  *  Math.pow(Math.abs(y0)*  Math.log(x0),  y1);  [BUGGY]    int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	176	176	1	replace	double  oldDelta  =  delta  *  Math.pow(Math.abs(y0)*  Math.log(x0),  y1);	double  oldDelta  =  delta;  	compilable	  [FE]  IllegalArgumentException  testRootEndpoints	13	1	replace
224	[BUG]  [BUGGY]  double  oldDelta  =  delta  *  Math.pow(Math.abs(y0)*  Math.log(x2));  [CE]  method  pow  in  class  Math  cannot  be  applied  to  given  types;  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  [BUGGY]  double  oldDelta  =  delta  *  Math.pow(Math.abs(y0)*  Math.log(x2));  [BUGGY]    int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	176	176	1	replace	double  oldDelta  =  delta  *  Math.pow(Math.abs(y0)*  Math.log(x2));	double  oldDelta  =  delta;  	non-compiled	[CE]  method  pow  in  class  Math  cannot  be  applied  to  given  types;	13	None	replace
241	[BUG]  [BUGGY]    ret  =  solve(endpoints,  min,  max);  [CE]  cannot  find  symbol  endpoints  [CONTEXT]  throw  new  IllegalArgumentException  ( "Function  values  at  endpoints  do  not  have  different  signs. "  +   "Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +   "Values:  [ "  +  yMin  +   ", "  +  yMax  +   "] ");  }  else  {  ret  =  solve(min,  yMin,  max,  yMax,  min,  yMin);  }  [BUGGY]    ret  =  solve(endpoints,  min,  max);  [BUGGY]  return  ret;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  min  double  max  [VARIABLES]  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  boolean  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	151	151	1	replace	    ret  =  solve(endpoints,  min,  max);		non-compiled	[CE]  cannot  find  symbol  endpoints	10	None	add
243	[BUG]  [BUGGY]    ret  =  solve(endpoints,  min,  max,  sign,  yMin,  yMax);  [CE]  cannot  find  symbol  endpoints  [CONTEXT]  throw  new  IllegalArgumentException  ( "Function  values  at  endpoints  do  not  have  different  signs. "  +   "Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +   "Values:  [ "  +  yMin  +   ", "  +  yMax  +   "] ");  }  else  {  ret  =  solve(min,  yMin,  max,  yMax,  min,  yMin);  }  [BUGGY]    ret  =  solve(endpoints,  min,  max,  sign,  yMin,  yMax);  [BUGGY]  return  ret;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  min  double  max  [VARIABLES]  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  boolean  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	151	151	1	replace	    ret  =  solve(endpoints,  min,  max,  sign,  yMin,  yMax);		non-compiled	[CE]  cannot  find  symbol  endpoints	10	None	add
244	[BUG]  [BUGGY]    ret  =  solve(endpoints,  min,  max,  sign,  yMax);  [CE]  cannot  find  symbol  endpoints  [CONTEXT]  throw  new  IllegalArgumentException  ( "Function  values  at  endpoints  do  not  have  different  signs. "  +   "Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +   "Values:  [ "  +  yMin  +   ", "  +  yMax  +   "] ");  }  else  {  ret  =  solve(min,  yMin,  max,  yMax,  min,  yMin);  }  [BUGGY]    ret  =  solve(endpoints,  min,  max,  sign,  yMax);  [BUGGY]  return  ret;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  min  double  max  [VARIABLES]  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  boolean  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	151	151	1	replace	    ret  =  solve(endpoints,  min,  max,  sign,  yMax);		non-compiled	[CE]  cannot  find  symbol  endpoints	10	None	add
245	[BUG]  [BUGGY]    ret  =  solve(endpoints,  min,  max,  yMin,  yMax);  [CE]  cannot  find  symbol  endpoints  [CONTEXT]  throw  new  IllegalArgumentException  ( "Function  values  at  endpoints  do  not  have  different  signs. "  +   "Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +   "Values:  [ "  +  yMin  +   ", "  +  yMax  +   "] ");  }  else  {  ret  =  solve(min,  yMin,  max,  yMax,  min,  yMin);  }  [BUGGY]    ret  =  solve(endpoints,  min,  max,  yMin,  yMax);  [BUGGY]  return  ret;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  min  double  max  [VARIABLES]  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  boolean  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	151	151	1	replace	    ret  =  solve(endpoints,  min,  max,  yMin,  yMax);		non-compiled	[CE]  cannot  find  symbol  endpoints	10	None	add
261	[BUG]  [BUGGY]    setResult(x2,  y0);  [CE]  method  setResult  in  class  UnivariateRealSolverImpl  cannot  be  applied  to  given  types;  [CONTEXT]  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  if  (Math.abs(y1)  <=  functionValueAccuracy)  {    setResult(x1,  i);  [BUGGY]    setResult(x2,  y0);  [BUGGY]  return  result;  }  double  dx  =  (x2  -  x1);  double  tolerance  =  Math.max(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  if  (Math.abs(dx)  <=  tolerance)  {  setResult(x1,  i);  return  result;  }  if  ((Math.abs(oldDelta)  <  tolerance)  ||  (Math.abs(y0)  <=  Math.abs(y1)))  {  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5773502691896258	194	194	1	replace	    setResult(x2,  y0);		non-compiled	[CE]  method  setResult  in  class  UnivariateRealSolverImpl  cannot  be  applied  to  given  types;	6	None	add
263	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  if  (Math.abs(y1)  <=  functionValueAccuracy)  {    setResult(x1,  i);  [BUGGY]    if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x1,  i);  }  [BUGGY]  return  result;  }  double  dx  =  (x2  -  x1);  double  tolerance  =  Math.max(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  if  (Math.abs(dx)  <=  tolerance)  {  setResult(x1,  i);  return  result;  }  if  ((Math.abs(oldDelta)  <  tolerance)  ||  (Math.abs(y0)  <=  Math.abs(y1)))  {  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5773502691896258	194	194	1	add	    if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x1,  i);  }		compilable	  [FE]  IllegalArgumentException  testRootEndpoints	6	1
264	[BUG]  [BUGGY]    if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x1,  i);  }  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  if  (Math.abs(y1)  <=  functionValueAccuracy)  {    setResult(x1,  i);  [BUGGY]    if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x1,  i);  }  [BUGGY]  return  result;  }  double  dx  =  (x2  -  x1);  double  tolerance  =  Math.max(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  if  (Math.abs(dx)  <=  tolerance)  {  setResult(x1,  i);  return  result;  }  if  ((Math.abs(oldDelta)  <  tolerance)  ||  (Math.abs(y0)  <=  Math.abs(y1)))  {  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5773502691896258	194	194	1	replace	    if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x1,  i);  }		compilable	  [FE]  IllegalArgumentException  testRootEndpoints	6	1	add
264	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  if  (Math.abs(y1)  <=  functionValueAccuracy)  {    setResult(x1,  i);  [BUGGY]    if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x2,  i);  }  [BUGGY]  return  result;  }  double  dx  =  (x2  -  x1);  double  tolerance  =  Math.max(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  if  (Math.abs(dx)  <=  tolerance)  {  setResult(x1,  i);  return  result;  }  if  ((Math.abs(oldDelta)  <  tolerance)  ||  (Math.abs(y0)  <=  Math.abs(y1)))  {  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5773502691896258	194	194	1	add	    if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x2,  i);  }		compilable	  [FE]  IllegalArgumentException  testRootEndpoints	6	1
265	[BUG]  [BUGGY]    if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x2,  i);  }  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  if  (Math.abs(y1)  <=  functionValueAccuracy)  {    setResult(x1,  i);  [BUGGY]    if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x2,  i);  }  [BUGGY]  return  result;  }  double  dx  =  (x2  -  x1);  double  tolerance  =  Math.max(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  if  (Math.abs(dx)  <=  tolerance)  {  setResult(x1,  i);  return  result;  }  if  ((Math.abs(oldDelta)  <  tolerance)  ||  (Math.abs(y0)  <=  Math.abs(y1)))  {  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5773502691896258	194	194	1	replace	    if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x2,  i);  }		compilable	  [FE]  IllegalArgumentException  testRootEndpoints	6	1	add
265	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  if  (Math.abs(y1)  <=  functionValueAccuracy)  {    setResult(x1,  i);  [BUGGY]    if(Math.abs(y2)  <=  Math.abs(y1))  {  setResult(x1,  i);  }  [BUGGY]  return  result;  }  double  dx  =  (x2  -  x1);  double  tolerance  =  Math.max(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  if  (Math.abs(dx)  <=  tolerance)  {  setResult(x1,  i);  return  result;  }  if  ((Math.abs(oldDelta)  <  tolerance)  ||  (Math.abs(y0)  <=  Math.abs(y1)))  {  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5773502691896258	194	194	1	add	    if(Math.abs(y2)  <=  Math.abs(y1))  {  setResult(x1,  i);  }		compilable	  [FE]  IllegalArgumentException  testRootEndpoints	6	1
266	[BUG]  [BUGGY]    if(Math.abs(y2)  <=  Math.abs(y1))  {  setResult(x1,  i);  }  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  if  (Math.abs(y1)  <=  functionValueAccuracy)  {    setResult(x1,  i);  [BUGGY]    if(Math.abs(y2)  <=  Math.abs(y1))  {  setResult(x1,  i);  }  [BUGGY]  return  result;  }  double  dx  =  (x2  -  x1);  double  tolerance  =  Math.max(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  if  (Math.abs(dx)  <=  tolerance)  {  setResult(x1,  i);  return  result;  }  if  ((Math.abs(oldDelta)  <  tolerance)  ||  (Math.abs(y0)  <=  Math.abs(y1)))  {  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5773502691896258	194	194	1	replace	    if(Math.abs(y2)  <=  Math.abs(y1))  {  setResult(x1,  i);  }		compilable	  [FE]  IllegalArgumentException  testRootEndpoints	6	1	add
281	[BUG]  [BUGGY]    double  y1  =  Math.pow(Math.abs(y1)/  oldDelta));  [CE]  ';'  expected  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  double  oldDelta  =  delta;  [BUGGY]    double  y1  =  Math.pow(Math.abs(y1)/  oldDelta));  [BUGGY]  int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	178	178	1	replace	    double  y1  =  Math.pow(Math.abs(y1)/  oldDelta));		non-compiled	[CE]  ';'  expected	16	None	add
282	[BUG]  [BUGGY]    double  y1  =  Math.pow(Math.abs(y1),  oldDelta);  [CE]  variable  y1  is  already  defined  in  method  solve(double,double,double,double,double,double)  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  double  oldDelta  =  delta;  [BUGGY]    double  y1  =  Math.pow(Math.abs(y1),  oldDelta);  [BUGGY]  int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	178	178	1	replace	    double  y1  =  Math.pow(Math.abs(y1),  oldDelta);		non-compiled	[CE]  variable  y1  is  already  defined  in  method  solve(double,double,double,double,double,double)	16	None	add
283	[BUG]  [BUGGY]    double  y1  =  Math.sqrt(delta);  [CE]  variable  y1  is  already  defined  in  method  solve(double,double,double,double,double,double)  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  double  oldDelta  =  delta;  [BUGGY]    double  y1  =  Math.sqrt(delta);  [BUGGY]  int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	178	178	1	replace	    double  y1  =  Math.sqrt(delta);		non-compiled	[CE]  variable  y1  is  already  defined  in  method  solve(double,double,double,double,double,double)	16	None	add
284	[BUG]  [BUGGY]    double  y1  =  Math.pow(Math.abs(y0)*  oldDelta);  [CE]  variable  y1  is  already  defined  in  method  solve(double,double,double,double,double,double)  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  double  oldDelta  =  delta;  [BUGGY]    double  y1  =  Math.pow(Math.abs(y0)*  oldDelta);  [BUGGY]  int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	178	178	1	replace	    double  y1  =  Math.pow(Math.abs(y0)*  oldDelta);		non-compiled	[CE]  variable  y1  is  already  defined  in  method  solve(double,double,double,double,double,double)	16	None	add
285	[BUG]  [BUGGY]    double  y1  =  Math.pow(Math.abs(y0)/  oldDelta);  [CE]  variable  y1  is  already  defined  in  method  solve(double,double,double,double,double,double)  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  double  oldDelta  =  delta;  [BUGGY]    double  y1  =  Math.pow(Math.abs(y0)/  oldDelta);  [BUGGY]  int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	178	178	1	replace	    double  y1  =  Math.pow(Math.abs(y0)/  oldDelta);		non-compiled	[CE]  variable  y1  is  already  defined  in  method  solve(double,double,double,double,double,double)	16	None	add
322	[BUG]  [BUGGY]  return  result  *(Math.abs(y2)  <=  Math.abs(y1));  [CE]  bad  operand  types  for  binary  operator  '*'  [CONTEXT]  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  if  (Math.abs(y1)  <=  functionValueAccuracy)  {    setResult(x1,  i);  [BUGGY]  return  result  *(Math.abs(y2)  <=  Math.abs(y1));  [BUGGY]  }  double  dx  =  (x2  -  x1);  double  tolerance  =  Math.max(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  if  (Math.abs(dx)  <=  tolerance)  {  setResult(x1,  i);  return  result;  }  if  ((Math.abs(oldDelta)  <  tolerance)  ||  (Math.abs(y0)  <=  Math.abs(y1)))  {  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5773502691896258	194	194	1	replace	return  result  *(Math.abs(y2)  <=  Math.abs(y1));	return  result;  	non-compiled	[CE]  bad  operand  types  for  binary  operator  '*'	5	None	replace
323	[BUG]  [BUGGY]  return  result  *  Math.sqrt(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  [CE]  method  sqrt  in  class  Math  cannot  be  applied  to  given  types;  [CONTEXT]  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  if  (Math.abs(y1)  <=  functionValueAccuracy)  {    setResult(x1,  i);  [BUGGY]  return  result  *  Math.sqrt(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  [BUGGY]  }  double  dx  =  (x2  -  x1);  double  tolerance  =  Math.max(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  if  (Math.abs(dx)  <=  tolerance)  {  setResult(x1,  i);  return  result;  }  if  ((Math.abs(oldDelta)  <  tolerance)  ||  (Math.abs(y0)  <=  Math.abs(y1)))  {  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5773502691896258	194	194	1	replace	return  result  *  Math.sqrt(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);	return  result;  	non-compiled	[CE]  method  sqrt  in  class  Math  cannot  be  applied  to  given  types;	5	None	replace
